Time,ZoneNumber,WHSLRRate,TimeLapse,Location,Customer,Formation
01/22/2019 17:10:54,1,0.6,36.517,123,ABC,EFG
01/22/2019 17:10:55,1,0.9,36.533,123,ABC,EFG
01/22/2019 17:10:56,1,1.2,36.55,123,ABC,EFG
01/22/2019 17:10:57,1,1.1,36.567,123,ABC,EFG
01/22/2019 17:10:58,1,0.8,36.583,123,ABC,EFG
01/22/2019 17:10:59,1,0.8,36.6,123,ABC,EFG
01/22/2019 17:11:00,1,0.6,36.617,123,ABC,EFG
01/22/2019 17:11:01,1,0.4,36.633,123,ABC,EFG
01/22/2019 17:11:02,1,0.4,36.65,123,ABC,EFG
01/22/2019 17:11:03,1,0.2,36.667,123,ABC,EFG
01/22/2019 17:11:04,1,0.1,36.683,123,ABC,EFG
01/22/2019 17:11:05,1,0.2,36.7,123,ABC,EFG
01/22/2019 17:11:06,1,0.1,36.717,123,ABC,EFG
01/22/2019 17:11:07,1,0.2,36.733,123,ABC,EFG
01/22/2019 17:11:08,1,0.2,36.75,123,ABC,EFG
01/22/2019 17:11:09,1,0.3,36.767,123,ABC,EFG
01/22/2019 17:11:10,1,0.2,36.783,123,ABC,EFG
01/22/2019 17:11:11,1,0.2,36.8,123,ABC,EFG
01/22/2019 17:11:12,1,0.3,36.817,123,ABC,EFG
01/22/2019 17:11:13,1,0.3,36.833,123,ABC,EFG
01/22/2019 17:11:14,1,0.2,36.85,123,ABC,EFG
01/22/2019 17:11:15,1,0.1,36.867,123,ABC,EFG
01/22/2019 17:11:16,1,0.3,36.883,123,ABC,EFG
01/22/2019 17:11:17,1,0.2,36.9,123,ABC,EFG
01/22/2019 17:11:18,1,0.1,36.917,123,ABC,EFG
01/22/2019 17:11:19,1,0.3,36.933,123,ABC,EFG
01/22/2019 17:11:20,1,0.4,36.95,123,ABC,EFG
01/22/2019 17:11:21,1,0.6,36.967,123,ABC,EFG
01/22/2019 17:11:22,1,0.6,36.983,123,ABC,EFG
01/22/2019 17:11:23,1,0.6,37,123,ABC,EFG
01/22/2019 17:11:24,1,0.7,37.017,123,ABC,EFG
01/22/2019 17:11:25,1,0.7,37.033,123,ABC,EFG
01/22/2019 17:11:26,1,0.8,37.05,123,ABC,EFG
01/22/2019 17:11:27,1,0.8,37.067,123,ABC,EFG
01/22/2019 17:11:28,1,0.9,37.083,123,ABC,EFG
01/22/2019 17:11:29,1,0.9,37.1,123,ABC,EFG
01/22/2019 17:11:30,1,1.2,37.117,123,ABC,EFG
01/22/2019 17:11:31,1,1.7,37.133,123,ABC,EFG
01/22/2019 17:11:32,1,2,37.15,123,ABC,EFG
01/22/2019 17:11:33,1,3.9,37.167,123,ABC,EFG
01/22/2019 17:11:34,1,4.4,37.183,123,ABC,EFG
01/22/2019 17:11:35,1,5.7,37.2,123,ABC,EFG
01/22/2019 17:11:36,1,5.1,37.217,123,ABC,EFG
01/22/2019 17:11:37,1,3.4,37.233,123,ABC,EFG
01/22/2019 17:11:38,1,2.2,37.25,123,ABC,EFG
01/22/2019 17:11:39,1,1.5,37.267,123,ABC,EFG
01/22/2019 17:11:40,1,1.5,37.283,123,ABC,EFG
01/22/2019 17:11:41,1,1,37.3,123,ABC,EFG
01/22/2019 17:11:42,1,0.7,37.317,123,ABC,EFG
01/22/2019 17:11:43,1,0.5,37.333,123,ABC,EFG
01/22/2019 17:11:44,1,0.6,37.35,123,ABC,EFG
01/22/2019 17:11:45,1,0.7,37.367,123,ABC,EFG
01/22/2019 17:11:46,1,0.8,37.383,123,ABC,EFG
01/22/2019 17:11:47,1,0.7,37.4,123,ABC,EFG
01/22/2019 17:11:48,1,0.7,37.417,123,ABC,EFG
01/22/2019 17:11:49,1,0.7,37.433,123,ABC,EFG
01/22/2019 17:11:50,1,0.6,37.45,123,ABC,EFG
01/22/2019 17:11:51,1,0.5,37.467,123,ABC,EFG
01/22/2019 17:11:52,1,0.4,37.483,123,ABC,EFG
01/22/2019 17:11:53,1,0.6,37.5,123,ABC,EFG
01/22/2019 17:11:54,1,0.5,37.517,123,ABC,EFG
01/22/2019 17:11:55,1,0.4,37.533,123,ABC,EFG
01/22/2019 17:11:56,1,0.5,37.55,123,ABC,EFG
01/22/2019 17:11:57,1,0.5,37.567,123,ABC,EFG
01/22/2019 17:11:58,1,0.5,37.583,123,ABC,EFG
01/22/2019 17:11:59,1,0.6,37.6,123,ABC,EFG
01/22/2019 17:12:00,1,0.6,37.617,123,ABC,EFG
01/22/2019 17:12:01,1,0.4,37.633,123,ABC,EFG
01/22/2019 17:12:02,1,0.4,37.65,123,ABC,EFG
01/22/2019 17:12:03,1,0.5,37.667,123,ABC,EFG
01/22/2019 17:12:04,1,0.3,37.683,123,ABC,EFG
01/22/2019 17:12:05,1,0.3,37.7,123,ABC,EFG
01/22/2019 17:12:06,1,0.4,37.717,123,ABC,EFG
01/22/2019 17:12:07,1,0.3,37.733,123,ABC,EFG
01/22/2019 17:12:08,1,0.3,37.75,123,ABC,EFG
01/22/2019 17:12:09,1,0.4,37.767,123,ABC,EFG
01/22/2019 17:12:10,1,0.5,37.783,123,ABC,EFG
01/22/2019 17:12:11,1,0.4,37.8,123,ABC,EFG
01/22/2019 17:12:12,1,0.3,37.817,123,ABC,EFG
01/22/2019 17:12:13,1,1.1,37.833,123,ABC,EFG
01/22/2019 17:12:14,1,2.5,37.85,123,ABC,EFG
01/22/2019 17:12:15,1,3.4,37.867,123,ABC,EFG
01/22/2019 17:12:16,1,4,37.883,123,ABC,EFG
01/22/2019 17:12:17,1,4.3,37.9,123,ABC,EFG
01/22/2019 17:12:18,1,4.5,37.917,123,ABC,EFG
01/22/2019 17:12:19,1,4.8,37.933,123,ABC,EFG
01/22/2019 17:12:20,1,4.9,37.95,123,ABC,EFG
01/22/2019 17:12:21,1,5.1,37.967,123,ABC,EFG
01/22/2019 17:12:22,1,5.3,37.983,123,ABC,EFG
01/22/2019 17:12:23,1,5.4,38,123,ABC,EFG
01/22/2019 17:12:24,1,5.8,38.017,123,ABC,EFG
01/22/2019 17:12:25,1,6.4,38.033,123,ABC,EFG
01/22/2019 17:12:26,1,6.8,38.05,123,ABC,EFG
01/22/2019 17:12:27,1,7,38.067,123,ABC,EFG
01/22/2019 17:12:28,1,7.2,38.083,123,ABC,EFG
01/22/2019 17:12:29,1,7.3,38.1,123,ABC,EFG
01/22/2019 17:12:30,1,7.4,38.117,123,ABC,EFG
01/22/2019 17:12:31,1,8.2,38.133,123,ABC,EFG
01/22/2019 17:12:32,1,8.8,38.15,123,ABC,EFG
01/22/2019 17:12:33,1,9.1,38.167,123,ABC,EFG
01/22/2019 17:12:34,1,9.3,38.183,123,ABC,EFG
01/22/2019 17:12:35,1,9.4,38.2,123,ABC,EFG
01/22/2019 17:12:36,1,10.1,38.217,123,ABC,EFG
01/22/2019 17:12:37,2,10.7,0,123,ABC,EFG
01/22/2019 17:12:38,2,11.1,0.017,123,ABC,EFG
01/22/2019 17:12:39,2,11.3,0.034,123,ABC,EFG
01/22/2019 17:12:40,2,11.4,0.05,123,ABC,EFG
01/22/2019 17:12:41,2,11.5,0.067,123,ABC,EFG
01/22/2019 17:12:42,2,11.7,0.084,123,ABC,EFG
01/22/2019 17:12:43,2,11.7,0.1,123,ABC,EFG
01/22/2019 17:12:44,2,11.8,0.117,123,ABC,EFG
01/22/2019 17:12:45,2,11.8,0.134,123,ABC,EFG
01/22/2019 17:12:46,2,12,0.15,123,ABC,EFG
01/22/2019 17:12:47,2,12.1,0.167,123,ABC,EFG
01/22/2019 17:12:48,2,12.4,0.184,123,ABC,EFG
01/22/2019 17:12:49,2,12.4,0.2,123,ABC,EFG
01/22/2019 17:12:50,2,12.4,0.217,123,ABC,EFG
01/22/2019 17:12:51,2,12.5,0.234,123,ABC,EFG
01/22/2019 17:12:52,2,12.6,0.25,123,ABC,EFG
01/22/2019 17:12:53,2,12.7,0.267,123,ABC,EFG
01/22/2019 17:12:54,2,12.7,0.284,123,ABC,EFG
01/22/2019 17:12:55,2,12.8,0.3,123,ABC,EFG
01/22/2019 17:12:56,2,12.9,0.317,123,ABC,EFG
01/22/2019 17:12:57,2,13,0.334,123,ABC,EFG
01/22/2019 17:12:58,2,13.2,0.35,123,ABC,EFG
01/22/2019 17:12:59,2,13.3,0.367,123,ABC,EFG
01/22/2019 17:13:00,2,13.5,0.384,123,ABC,EFG
01/22/2019 17:13:01,2,13.7,0.4,123,ABC,EFG
01/22/2019 17:13:02,2,13.8,0.417,123,ABC,EFG
01/22/2019 17:13:03,2,13.9,0.434,123,ABC,EFG
01/22/2019 17:13:04,2,14,0.45,123,ABC,EFG
01/22/2019 17:13:05,2,14.1,0.467,123,ABC,EFG
01/22/2019 17:13:06,2,14.1,0.484,123,ABC,EFG
01/22/2019 17:13:07,2,14.2,0.5,123,ABC,EFG
01/22/2019 17:13:08,2,14.2,0.517,123,ABC,EFG
01/22/2019 17:13:09,2,14.2,0.534,123,ABC,EFG
01/22/2019 17:13:10,2,14.1,0.55,123,ABC,EFG
01/22/2019 17:13:11,2,14.1,0.567,123,ABC,EFG
01/22/2019 17:13:12,2,14.1,0.584,123,ABC,EFG
01/22/2019 17:13:13,2,14,0.6,123,ABC,EFG
01/22/2019 17:13:14,2,13.9,0.617,123,ABC,EFG
01/22/2019 17:13:15,2,13.9,0.634,123,ABC,EFG
01/22/2019 17:13:16,2,14,0.65,123,ABC,EFG
01/22/2019 17:13:17,2,14,0.667,123,ABC,EFG
01/22/2019 17:13:18,2,13.9,0.684,123,ABC,EFG
01/22/2019 17:13:19,2,14,0.7,123,ABC,EFG
01/22/2019 17:13:20,2,14,0.717,123,ABC,EFG
01/22/2019 17:13:21,2,13.9,0.734,123,ABC,EFG
01/22/2019 17:13:22,2,13.9,0.75,123,ABC,EFG
01/22/2019 17:13:23,2,14,0.767,123,ABC,EFG
01/22/2019 17:13:24,2,14,0.784,123,ABC,EFG
01/22/2019 17:13:25,2,14,0.8,123,ABC,EFG
01/22/2019 17:13:26,2,14,0.817,123,ABC,EFG
01/22/2019 17:13:27,2,14,0.834,123,ABC,EFG
01/22/2019 17:13:28,2,14,0.85,123,ABC,EFG
01/22/2019 17:13:29,2,14,0.867,123,ABC,EFG
01/22/2019 17:13:30,2,13.9,0.884,123,ABC,EFG
01/22/2019 17:13:31,2,14,0.9,123,ABC,EFG
01/22/2019 17:13:32,2,14,0.917,123,ABC,EFG
01/22/2019 17:13:33,2,14.1,0.934,123,ABC,EFG
01/22/2019 17:13:34,2,14.1,0.95,123,ABC,EFG
01/22/2019 17:13:35,2,14,0.967,123,ABC,EFG
01/22/2019 17:13:36,2,14,0.984,123,ABC,EFG
01/22/2019 17:13:37,2,14,1,123,ABC,EFG
01/22/2019 17:13:38,2,14,1.017,123,ABC,EFG
01/22/2019 17:13:39,2,13.9,1.034,123,ABC,EFG
01/22/2019 17:13:40,2,13.9,1.05,123,ABC,EFG
01/22/2019 17:13:41,2,13.9,1.067,123,ABC,EFG
01/22/2019 17:13:42,2,13.9,1.084,123,ABC,EFG
01/22/2019 17:13:43,2,14,1.1,123,ABC,EFG
01/22/2019 17:13:44,2,14,1.117,123,ABC,EFG
01/22/2019 17:13:45,2,14,1.134,123,ABC,EFG
01/22/2019 17:13:46,2,14,1.15,123,ABC,EFG
01/22/2019 17:13:47,2,14,1.167,123,ABC,EFG
01/22/2019 17:13:48,2,13.9,1.184,123,ABC,EFG
01/22/2019 17:13:49,2,13.9,1.2,123,ABC,EFG
01/22/2019 17:13:50,2,14,1.217,123,ABC,EFG
01/22/2019 17:13:51,2,13.9,1.234,123,ABC,EFG
01/22/2019 17:13:52,2,14,1.25,123,ABC,EFG
01/22/2019 17:13:53,2,14,1.267,123,ABC,EFG
01/22/2019 17:13:54,2,14,1.284,123,ABC,EFG
01/22/2019 17:13:55,2,13.9,1.3,123,ABC,EFG
01/22/2019 17:13:56,2,14,1.317,123,ABC,EFG
01/22/2019 17:13:57,2,14,1.334,123,ABC,EFG
01/22/2019 17:13:58,2,14,1.35,123,ABC,EFG
01/22/2019 17:13:59,2,14,1.367,123,ABC,EFG
01/22/2019 17:14:00,2,13.9,1.384,123,ABC,EFG
01/22/2019 17:14:01,2,13.9,1.4,123,ABC,EFG
01/22/2019 17:14:02,2,14,1.417,123,ABC,EFG
01/22/2019 17:14:03,2,14,1.434,123,ABC,EFG
01/22/2019 17:14:04,2,14,1.45,123,ABC,EFG
01/22/2019 17:14:05,2,13.9,1.467,123,ABC,EFG
01/22/2019 17:14:06,2,14,1.484,123,ABC,EFG
01/22/2019 17:14:07,2,14,1.5,123,ABC,EFG
01/22/2019 17:14:08,2,14,1.517,123,ABC,EFG
01/22/2019 17:14:09,2,14,1.534,123,ABC,EFG
01/22/2019 17:14:10,2,14,1.55,123,ABC,EFG
01/22/2019 17:14:11,2,14.1,1.567,123,ABC,EFG
01/22/2019 17:14:12,2,14.1,1.584,123,ABC,EFG
01/22/2019 17:14:13,2,14.1,1.6,123,ABC,EFG
01/22/2019 17:14:14,2,14.1,1.617,123,ABC,EFG
01/22/2019 17:14:15,2,14.1,1.634,123,ABC,EFG
01/22/2019 17:14:16,2,14.1,1.65,123,ABC,EFG
01/22/2019 17:14:17,2,14.1,1.667,123,ABC,EFG
01/22/2019 17:14:18,2,14.1,1.684,123,ABC,EFG
01/22/2019 17:14:19,2,14.1,1.7,123,ABC,EFG
01/22/2019 17:14:20,2,14.1,1.717,123,ABC,EFG
01/22/2019 17:14:21,2,14.1,1.734,123,ABC,EFG
01/22/2019 17:14:22,2,14.1,1.75,123,ABC,EFG
01/22/2019 17:14:23,2,14.1,1.767,123,ABC,EFG
01/22/2019 17:14:24,2,14.2,1.784,123,ABC,EFG
01/22/2019 17:14:25,2,14.1,1.8,123,ABC,EFG
01/22/2019 17:14:26,2,14.2,1.817,123,ABC,EFG
01/22/2019 17:14:27,2,14.2,1.834,123,ABC,EFG
01/22/2019 17:14:28,2,14.2,1.85,123,ABC,EFG
01/22/2019 17:14:29,2,14.1,1.867,123,ABC,EFG
01/22/2019 17:14:30,2,14.1,1.884,123,ABC,EFG
01/22/2019 17:14:31,2,14.2,1.9,123,ABC,EFG
01/22/2019 17:14:32,2,14.1,1.917,123,ABC,EFG
01/22/2019 17:14:33,2,14.1,1.934,123,ABC,EFG
01/22/2019 17:14:34,2,14.1,1.95,123,ABC,EFG
01/22/2019 17:14:35,2,14.2,1.967,123,ABC,EFG
01/22/2019 17:14:36,2,14.1,1.984,123,ABC,EFG
01/22/2019 17:14:37,2,14.1,2,123,ABC,EFG
01/22/2019 17:14:38,2,14.1,2.017,123,ABC,EFG
01/22/2019 17:14:39,2,14.1,2.034,123,ABC,EFG
01/22/2019 17:14:40,2,14.1,2.05,123,ABC,EFG
01/22/2019 17:14:41,2,14.1,2.067,123,ABC,EFG
01/22/2019 17:14:42,2,14,2.084,123,ABC,EFG
01/22/2019 17:14:43,2,14.1,2.1,123,ABC,EFG
01/22/2019 17:14:44,2,14.1,2.117,123,ABC,EFG
01/22/2019 17:14:45,2,14.1,2.134,123,ABC,EFG
01/22/2019 17:14:46,2,14.1,2.15,123,ABC,EFG
01/22/2019 17:14:47,2,14.1,2.167,123,ABC,EFG
01/22/2019 17:14:48,2,14.1,2.184,123,ABC,EFG
01/22/2019 17:14:49,2,14.2,2.2,123,ABC,EFG
01/22/2019 17:14:50,2,14.2,2.217,123,ABC,EFG
01/22/2019 17:14:51,2,14.1,2.234,123,ABC,EFG
01/22/2019 17:14:52,2,14.1,2.25,123,ABC,EFG
01/22/2019 17:14:53,2,14,2.267,123,ABC,EFG
01/22/2019 17:14:54,2,14,2.284,123,ABC,EFG
01/22/2019 17:14:55,2,14,2.3,123,ABC,EFG
01/22/2019 17:14:56,2,14,2.317,123,ABC,EFG
01/22/2019 17:14:57,2,14,2.334,123,ABC,EFG
01/22/2019 17:14:58,2,14,2.35,123,ABC,EFG
01/22/2019 17:14:59,2,14,2.367,123,ABC,EFG
01/22/2019 17:15:00,2,14,2.384,123,ABC,EFG
01/22/2019 17:15:01,2,14,2.4,123,ABC,EFG
01/22/2019 17:15:02,2,14,2.417,123,ABC,EFG
01/22/2019 17:15:03,2,14.1,2.434,123,ABC,EFG
01/22/2019 17:15:04,2,14.2,2.45,123,ABC,EFG
01/22/2019 17:15:05,2,14.3,2.467,123,ABC,EFG
01/22/2019 17:15:06,2,14.3,2.484,123,ABC,EFG
01/22/2019 17:15:07,2,14.4,2.5,123,ABC,EFG
01/22/2019 17:15:08,2,14.4,2.517,123,ABC,EFG
01/22/2019 17:15:09,2,14.5,2.534,123,ABC,EFG
01/22/2019 17:15:10,2,14.5,2.55,123,ABC,EFG
01/22/2019 17:15:11,2,14.5,2.567,123,ABC,EFG
01/22/2019 17:15:12,2,14.6,2.584,123,ABC,EFG
01/22/2019 17:15:13,2,14.6,2.6,123,ABC,EFG
01/22/2019 17:15:14,2,14.6,2.617,123,ABC,EFG
01/22/2019 17:15:15,2,14.7,2.634,123,ABC,EFG
01/22/2019 17:15:16,2,14.7,2.65,123,ABC,EFG
01/22/2019 17:15:17,2,14.7,2.667,123,ABC,EFG
01/22/2019 17:15:18,2,14.6,2.684,123,ABC,EFG
01/22/2019 17:15:19,2,14.5,2.7,123,ABC,EFG
01/22/2019 17:15:20,2,14.6,2.717,123,ABC,EFG
01/22/2019 17:15:21,2,14.6,2.734,123,ABC,EFG
01/22/2019 17:15:22,2,14.6,2.75,123,ABC,EFG
01/22/2019 17:15:23,2,14.7,2.767,123,ABC,EFG
01/22/2019 17:15:24,2,14.7,2.784,123,ABC,EFG
01/22/2019 17:15:25,2,14.7,2.8,123,ABC,EFG
01/22/2019 17:15:26,2,14.6,2.817,123,ABC,EFG
01/22/2019 17:15:27,2,14.6,2.834,123,ABC,EFG
01/22/2019 17:15:28,2,14.6,2.85,123,ABC,EFG
01/22/2019 17:15:29,2,14.7,2.867,123,ABC,EFG
01/22/2019 17:15:30,2,14.7,2.884,123,ABC,EFG
01/22/2019 17:15:31,2,14.6,2.9,123,ABC,EFG
01/22/2019 17:15:32,2,14.7,2.917,123,ABC,EFG
01/22/2019 17:15:33,2,14.7,2.934,123,ABC,EFG
01/22/2019 17:15:34,2,14.7,2.95,123,ABC,EFG
01/22/2019 17:15:35,2,14.7,2.967,123,ABC,EFG
01/22/2019 17:15:36,2,14.7,2.984,123,ABC,EFG
01/22/2019 17:15:37,2,14.7,3,123,ABC,EFG
01/22/2019 17:15:38,2,14.7,3.017,123,ABC,EFG
01/22/2019 17:15:39,2,14.7,3.034,123,ABC,EFG
01/22/2019 17:15:40,2,14.7,3.05,123,ABC,EFG
01/22/2019 17:15:41,2,14.7,3.067,123,ABC,EFG
01/22/2019 17:15:42,2,14.7,3.084,123,ABC,EFG
01/22/2019 17:15:43,2,14.6,3.1,123,ABC,EFG
01/22/2019 17:15:44,2,14.6,3.117,123,ABC,EFG
01/22/2019 17:15:45,2,14.5,3.134,123,ABC,EFG
01/22/2019 17:15:46,2,14.5,3.15,123,ABC,EFG
01/22/2019 17:15:47,2,14.5,3.167,123,ABC,EFG
01/22/2019 17:15:48,2,14.5,3.184,123,ABC,EFG
01/22/2019 17:15:49,2,14.5,3.2,123,ABC,EFG
01/22/2019 17:15:50,2,14.5,3.217,123,ABC,EFG
01/22/2019 17:15:51,2,14.5,3.234,123,ABC,EFG
01/22/2019 17:15:52,2,14.5,3.25,123,ABC,EFG
01/22/2019 17:15:53,2,14.5,3.267,123,ABC,EFG
01/22/2019 17:15:54,2,14.5,3.284,123,ABC,EFG
01/22/2019 17:15:55,2,14.5,3.3,123,ABC,EFG
01/22/2019 17:15:56,2,14.5,3.317,123,ABC,EFG
01/22/2019 17:15:57,2,14.5,3.334,123,ABC,EFG
01/22/2019 17:15:58,2,14.5,3.35,123,ABC,EFG
01/22/2019 17:15:59,2,14.5,3.367,123,ABC,EFG
01/22/2019 17:16:00,2,14.6,3.384,123,ABC,EFG
01/22/2019 17:16:01,2,14.5,3.4,123,ABC,EFG
01/22/2019 17:16:02,2,14.5,3.417,123,ABC,EFG
01/22/2019 17:16:03,2,14.5,3.434,123,ABC,EFG
01/22/2019 17:16:04,2,14.5,3.45,123,ABC,EFG
01/22/2019 17:16:05,2,14.5,3.467,123,ABC,EFG
01/22/2019 17:16:06,2,14.5,3.484,123,ABC,EFG
01/22/2019 17:16:07,2,14.5,3.5,123,ABC,EFG
01/22/2019 17:16:08,2,14.5,3.517,123,ABC,EFG
01/22/2019 17:16:09,2,14.5,3.534,123,ABC,EFG
01/22/2019 17:16:10,2,14.5,3.55,123,ABC,EFG
01/22/2019 17:16:11,2,14.5,3.567,123,ABC,EFG
01/22/2019 17:16:12,2,14.4,3.584,123,ABC,EFG
01/22/2019 17:16:13,2,14.5,3.6,123,ABC,EFG
01/22/2019 17:16:14,2,14.6,3.617,123,ABC,EFG
01/22/2019 17:16:15,2,14.5,3.634,123,ABC,EFG
01/22/2019 17:16:16,2,14.5,3.65,123,ABC,EFG
01/22/2019 17:16:17,2,14.5,3.667,123,ABC,EFG
01/22/2019 17:16:18,2,14.5,3.684,123,ABC,EFG
01/22/2019 17:16:19,2,14.5,3.7,123,ABC,EFG
01/22/2019 17:16:20,2,14.6,3.717,123,ABC,EFG
01/22/2019 17:16:21,2,14.6,3.734,123,ABC,EFG
01/22/2019 17:16:22,2,14.5,3.75,123,ABC,EFG
01/22/2019 17:16:23,2,14.4,3.767,123,ABC,EFG
01/22/2019 17:16:24,2,14.5,3.784,123,ABC,EFG
01/22/2019 17:16:25,2,14.5,3.8,123,ABC,EFG
01/22/2019 17:16:26,2,14.5,3.817,123,ABC,EFG
01/22/2019 17:16:27,2,14.5,3.834,123,ABC,EFG
01/22/2019 17:16:28,2,14.5,3.85,123,ABC,EFG
01/22/2019 17:16:29,2,14.5,3.867,123,ABC,EFG
01/22/2019 17:16:30,2,14.5,3.884,123,ABC,EFG
01/22/2019 17:16:31,2,14.5,3.9,123,ABC,EFG
01/22/2019 17:16:32,2,14.5,3.917,123,ABC,EFG
01/22/2019 17:16:33,2,14.5,3.934,123,ABC,EFG
01/22/2019 17:16:34,2,14.5,3.95,123,ABC,EFG
01/22/2019 17:16:35,2,14.5,3.967,123,ABC,EFG
01/22/2019 17:16:36,2,14.5,3.984,123,ABC,EFG
01/22/2019 17:16:37,2,14.5,4,123,ABC,EFG
01/22/2019 17:16:38,2,14.6,4.017,123,ABC,EFG
01/22/2019 17:16:39,2,14.6,4.034,123,ABC,EFG
01/22/2019 17:16:40,2,14.6,4.05,123,ABC,EFG
01/22/2019 17:16:41,2,14.5,4.067,123,ABC,EFG
01/22/2019 17:16:42,2,14.6,4.084,123,ABC,EFG
01/22/2019 17:16:43,2,14.5,4.1,123,ABC,EFG
01/22/2019 17:16:44,2,14.5,4.117,123,ABC,EFG
01/22/2019 17:16:45,2,14.5,4.134,123,ABC,EFG
01/22/2019 17:16:46,2,14.5,4.15,123,ABC,EFG
01/22/2019 17:16:47,2,14.5,4.167,123,ABC,EFG
01/22/2019 17:16:48,2,14.5,4.184,123,ABC,EFG
01/22/2019 17:16:49,2,14.5,4.2,123,ABC,EFG
01/22/2019 17:16:50,2,14.5,4.217,123,ABC,EFG
01/22/2019 17:16:51,2,14.5,4.234,123,ABC,EFG
01/22/2019 17:16:52,2,14.5,4.25,123,ABC,EFG
01/22/2019 17:16:53,2,14.5,4.267,123,ABC,EFG
01/22/2019 17:16:54,2,14.5,4.284,123,ABC,EFG
01/22/2019 17:16:55,2,14.5,4.3,123,ABC,EFG
01/22/2019 17:16:56,2,14.5,4.317,123,ABC,EFG
01/22/2019 17:16:57,2,14.5,4.334,123,ABC,EFG
01/22/2019 17:16:58,2,14.6,4.35,123,ABC,EFG
01/22/2019 17:16:59,2,14.6,4.367,123,ABC,EFG
01/22/2019 17:17:00,2,14.6,4.384,123,ABC,EFG
01/22/2019 17:17:01,2,14.6,4.4,123,ABC,EFG
01/22/2019 17:17:02,2,14.6,4.417,123,ABC,EFG
01/22/2019 17:17:03,2,14.6,4.434,123,ABC,EFG
01/22/2019 17:17:04,2,14.6,4.45,123,ABC,EFG
01/22/2019 17:17:05,2,14.5,4.467,123,ABC,EFG
01/22/2019 17:17:06,2,14.6,4.484,123,ABC,EFG
01/22/2019 17:17:07,2,14.6,4.5,123,ABC,EFG
01/22/2019 17:17:08,2,14.6,4.517,123,ABC,EFG
01/22/2019 17:17:09,2,14.5,4.534,123,ABC,EFG
01/22/2019 17:17:10,2,14.5,4.55,123,ABC,EFG
01/22/2019 17:17:11,2,14.6,4.567,123,ABC,EFG
01/22/2019 17:17:12,2,14.6,4.584,123,ABC,EFG
01/22/2019 17:17:13,2,14.6,4.6,123,ABC,EFG
01/22/2019 17:17:14,2,14.6,4.617,123,ABC,EFG
01/22/2019 17:17:15,2,14.5,4.634,123,ABC,EFG
01/22/2019 17:17:16,2,14.6,4.65,123,ABC,EFG
01/22/2019 17:17:17,2,14.5,4.667,123,ABC,EFG
01/22/2019 17:17:18,2,14.5,4.684,123,ABC,EFG
01/22/2019 17:17:19,2,14.5,4.7,123,ABC,EFG
01/22/2019 17:17:20,2,14.5,4.717,123,ABC,EFG
01/22/2019 17:17:21,2,14.6,4.734,123,ABC,EFG
01/22/2019 17:17:22,2,14.5,4.75,123,ABC,EFG
01/22/2019 17:17:23,2,14.5,4.767,123,ABC,EFG
01/22/2019 17:17:24,2,14.6,4.784,123,ABC,EFG
01/22/2019 17:17:25,2,14.6,4.8,123,ABC,EFG
01/22/2019 17:17:26,2,14.6,4.817,123,ABC,EFG
01/22/2019 17:17:27,2,14.5,4.834,123,ABC,EFG
01/22/2019 17:17:28,2,14.5,4.85,123,ABC,EFG
01/22/2019 17:17:29,2,14.6,4.867,123,ABC,EFG
01/22/2019 17:17:30,2,14.6,4.884,123,ABC,EFG
01/22/2019 17:17:31,2,14.6,4.9,123,ABC,EFG
01/22/2019 17:17:32,2,14.5,4.917,123,ABC,EFG
01/22/2019 17:17:33,2,14.5,4.934,123,ABC,EFG
01/22/2019 17:17:34,2,14.4,4.95,123,ABC,EFG
01/22/2019 17:17:35,2,14.5,4.967,123,ABC,EFG
01/22/2019 17:17:36,2,14.5,4.984,123,ABC,EFG
01/22/2019 17:17:37,2,14.5,5,123,ABC,EFG
01/22/2019 17:17:38,2,14.5,5.017,123,ABC,EFG
01/22/2019 17:17:39,2,14.5,5.034,123,ABC,EFG
01/22/2019 17:17:40,2,14.5,5.05,123,ABC,EFG
01/22/2019 17:17:41,2,14.5,5.067,123,ABC,EFG
01/22/2019 17:17:42,2,14.6,5.084,123,ABC,EFG
01/22/2019 17:17:43,2,14.6,5.1,123,ABC,EFG
01/22/2019 17:17:44,2,14.6,5.117,123,ABC,EFG
01/22/2019 17:17:45,2,14.6,5.134,123,ABC,EFG
01/22/2019 17:17:46,2,14.6,5.15,123,ABC,EFG
01/22/2019 17:17:47,2,14.6,5.167,123,ABC,EFG
01/22/2019 17:17:48,2,14.6,5.184,123,ABC,EFG
01/22/2019 17:17:49,2,14.6,5.2,123,ABC,EFG
01/22/2019 17:17:50,2,14.6,5.217,123,ABC,EFG
01/22/2019 17:17:51,2,14.6,5.234,123,ABC,EFG
01/22/2019 17:17:52,2,14.6,5.25,123,ABC,EFG
01/22/2019 17:17:53,2,14.5,5.267,123,ABC,EFG
01/22/2019 17:17:54,2,14.6,5.284,123,ABC,EFG
01/22/2019 17:17:55,2,14.2,5.3,123,ABC,EFG
01/22/2019 17:17:56,2,12.7,5.317,123,ABC,EFG
01/22/2019 17:17:57,2,12.2,5.334,123,ABC,EFG
01/22/2019 17:17:58,2,11.8,5.35,123,ABC,EFG
01/22/2019 17:17:59,2,11.5,5.367,123,ABC,EFG
01/22/2019 17:18:00,2,11,5.384,123,ABC,EFG
